score,video_id,title,channel_title,published_at,viewCount,likeCount,commentCount,description
1002.5109054770143,mk0PkrwM3KA,이게 아이스크림이라고..? CU신상 아이스크림,맛다시,2026-01-11 07:50:52+00:00,1069,8,0,
991.9941244786947,pVaX9PFQUJI,요즘 유행하는 불닭미역탕면!,깜뜨kkamddeu,2025-12-24 13:38:15+00:00,2288,101,4,asmr #mukbang #eating #먹방 #shorts #쇼츠 #불닭미역탕면 #불닭 #미역국 #불닭볶음면 #군만두 #buldak #buldakstew ...
986.8159874737057,RQWe1mnU1zE,CU신상 두바이 수건케이크?!,캐치스피드,2025-12-19 02:11:29+00:00,32202,289,3,CU신상 두바이 수건케이크?! CU진짜 열일하네.. 이번 두바이 신상 진짜 맛있는데요? 초코코팅으로 감싼 수건케이크 안에 카다이프가 ...
986.3143105603689,bBL6VH4J2tI,"(SUB)요즘 난리 난 두바이 쿠키, 이제는 케이크로 만들어 보세요. 카다이프 초콜릿 케이크 / 진한 초코크림과 바삭하게 씹히는 카다이프 케이크로 맛있는 두바이 디저트를 즐겨보세요",앤티크 테이블antique table,2026-01-04 12:01:09+00:00,1188,44,9,디저트 소개 구독자님중 한 분이 '앤티크님 버전으로 두바이 시리즈도 보고 싶어요' 라고 제안해주셔서 고민하다가 만들게 된 케이크 ...
972.7382871449801,qCjlAU1q_Eg,두쫀쿠!? 못 구하면 만들면 돼,꿈스토랑,2025-12-20 09:45:15+00:00,24009,394,11,두바이쫀득쿠키 #두바이초콜릿.
972.7099291988575,eoBJiY4Y0V4,"ASMR 편의점 신상 디저트 먹방) 카다이프 미니수건케익,딸기모찌팬케이크,서울우유 딸기크림빵먹방  맛있는 디저트 다 모였다🤩🤩",빵마담 bbangmadam,2025-12-23 10:44:09+00:00,2597,105,11,자막을 켜주세요   자막은 화면 오른쪽 상단의 설정 버튼에서 켤 수 있습니다 ❤️ 안녕하세요 빵마담입니다 오늘은 편의점 신상 ...
969.0628885832289,PVnv40InMwE,먹방34|매콤꾸덕 파스타 그리고 최애 샌드베이글💖|하츠베이커리•매콤크림파스타•후참잘•양념치킨•왓더훅•두쫀쿠•샌드베이글•편의점 신상|뷰티모델,씅니얌 seunghyun,2026-01-04 10:00:40+00:00,6884,108,40,https://www.instagram.com/__.seunghyun.__ 안녕하세요 씅글즈!!! 다들 즐거운 연초 보내고 계신가요?? 저번주 치팅이 망해서 ...
963.2985153426869,FrBJvC4t0N4,신상 꼬냑 헤네시VSOP 케이크 디저트 먹방! Cognac Hennessy VSOP Cake Dessert Mukbang Asmr!,깜뜨kkamddeu,2025-12-14 12:00:23+00:00,3215,107,37,항상 감사드리고 좋은 하루 보내세요!     ✨인스타 : ​⁠kkamddeu 비즈니스 메일 : kkamddeu@gmail.com #asmr #mukbang ...
954.7532364036325,19vyt0BfznU,요즘 가장 핫한 두바이 초코 붕어빵!│Dubai choco bungeoppang,MAYO FOOD_마요푸드,2025-12-23 09:00:00+00:00,20056,339,6,지금 가장 핫한 두바이 초코 붕어빵!│Dubai choco bungeoppang] Information 뿡어당[bboong_eo_dang/] Location: ...
949.4533534345793,i-h04O9SDIk,GS25 신상 리얼 레몬 소르베 출시🍋 #신상 #신상리뷰 #GS25 #편의점신상,미니미,2025-12-27 02:31:06+00:00,21576,147,3,"이거 꽤 괜찮은데요,,,? GS25 신상 리얼 레몬 소르베가 출시됐어요   가격은 4900원 진짜 통레몬 껍질 속에 레몬 소르베가 들어가 ..."
946.8990803521986,gLjiqWSZHg4,요즘 유행한다는 중국식 난로 주방,그럼안녕 뿅,2025-12-15 08:15:06+00:00,39695,127,48,
940.5147192314633,fhqOv59jTw4,이게 진짜 치즈케이크라고?🍰 해외에서 난리난 레시피,요즘난리템,2026-01-01 04:51:42+00:00,12843,143,6,요즘 일본에서 유행 중인 초간단 치즈케이크 만들기! 그릭 요거트에 쿠키만 꽂아도 꾸덕한 레어치즈케이크처럼 변한다?! ✓ 준비물: ...
937.2100860507508,BN6M4exILMg,"핫플 저승사자의 성수동 카페 나들이 높은산 마살라짜이, 이페메라, 선물언박싱 이북리더기 Bigme B6 리뷰, 빛소금본가, 파주 금촌 지푸라기동태한마리",김알파카 쉬운 인생,2025-12-20 12:13:45+00:00,10216,315,25,"핫플 저승사자의 성수동 카페 나들이 높은산 마살라짜이, 이페메라, 선물언박싱 이북리더기 Bigme B6 리뷰, 빛소금본가, 파주 금촌 ..."
917.726896051596,1eVSFgAUENA,"요즘 유행하는 초간단 치즈케이크, 진짜 되네?",장바퀸,2026-01-07 09:00:02+00:00,6729,20,0,요즘 유행하는 간단 치즈케이크 만들어봤어요. 그릭요거트에 크림치즈 섞고 에이스 바스크치즈케이크 맛 과자 넣어서 꾹꾹 눌러 담은 ...
916.297797794403,pISlgy_jqR0,요즘 해외에서 유행 중인 한국 음식,무비카츠,2025-12-27 04:15:03+00:00,18064,188,24,고추장 카라멜 쿠키 한국 음식 우리나라 대한민국 한류.
911.4439814384264,lTW07bBxF8U,창원 상남시장 앞 1등 해장국집‼️ -#창원맛집 #창원핫플 #상남동맛집 #창원상남동,창원맛집 다밍,2026-01-04 04:27:23+00:00,10878,42,4,
896.2596650819181,EL1KwaYUSYw,요즘 유행하는 가로 브이로그 막차🔥🚗 #서촌 #브이로그,샤니 Shani,2025-12-26 10:48:31+00:00,571,16,9,
887.4085881709707,ReNSU0xZqLs,요즘 핫한 묵참김밥,쑤기테이블,2026-01-07 09:59:41+00:00,6018,31,3,
883.907865652669,dzicN3ACV2o,ASMR 뚜레쥬르 빵먹방)초코 신상빵 미쳤다 진짜 맛있어요👍😍🫓🥯🍪🍫,빵마담 bbangmadam,2025-12-16 10:38:26+00:00,2988,104,18,이번 뚜레쥬르 신상 초코맘모스 정말 도른맛! 왜이렇게 맛있어욥?ㅎㅎ 초초모스 초코뺑스위스 피스타치오 블랙번 딸기마카롱도넛 ...
872.1278273520817,nkng-dt7-cI,🐴의 해 크리스피도넛 신상ㅋㅋ 센스 굿인데!? 하나하나 귀엽고 다 맛있어요!! 특히 당근케이크 좋아라면 당근홀릭 강추🥕#간식#간식추천#도넛#koreanfood,욤 yome,2025-12-30 06:20:47+00:00,13552,158,3,
871.8508610118528,-zxoWPvBLas,세븐일레븐 신상 키티 딸기샌드위치🍓,뚜벅뚜먹이,2025-12-15 03:00:00+00:00,24252,419,7,겨울만 되면 편의점 마다 나오는 이거 귀여운 키티랑 콜라보한 세븐일레븐에서 사먹었는데 잘 익은 딸기에 생크림 조합 말모  ❤️ ...
867.5325133447485,GShOQpGUeys,슬라임젤리 여러분의 돈을 아껴드려요^^.. #슬라임젤리 #편의점신상 #편의점신상리뷰 #젤리 #내돈내산,윤나‘s Pick (윤나스픽),2025-12-17 14:20:59+00:00,31634,190,4,
862.0437800460777,Jlsax1_mJ0Q,&quot;요즘 유행하는 두바이 쫀득함이 미쳤어! 🦔🍫&quot; #두바이쫀득쿠키 #두바이초콜렛 #Shorts,충청도도치유,2025-12-23 23:00:25+00:00,234,4,6,"유행하는거는 다 먹어봐야지 안그랴? 도치들의 맛있는 디저트 타임 ""올 한 해도 수고한 나를 위한 선물!"" 쫀득~한 초콜릿 떡쿠키와 ..."
859.1659067715765,vd9Mr9eAVt0,새콤함을 넘어선 쌔콤한 편의점 신상 젤리!,아이리뷰유,2025-12-21 23:03:00+00:00,23501,217,8,편의점신상 #젤리 #젤리먹방.
857.8157957497438,2t6TpRFvyEk,요즘 핫한 얼큰한~ 굴 당면🦪,통수산최사장,2025-12-19 07:01:47+00:00,30585,131,1,생굴 주문은 프로필 눌러 주문하기 링크 눌러주세요❤️ SNS에서 굴당면 진짜 많이 보여서   결국 못 참고.. 더 늦기 전에 후딱 만들어 ...
854.5918400340358,nxu-Q_Bf_pg,Gs25 12월31일 부터 나온 신상 모음집~ #편의점신상간편식 #편의점신상라면 #gs25신상모음집,존맛맨,2026-01-04 00:23:29+00:00,4748,116,3,
834.2572393715849,FaOu2SB262g,@@에서만 맛볼 수 있는 두바이 초코? #이마트24 #디저트파라다이스 #디저트밸런스게임 #쫀득모찌 #협찬,유메,2025-12-27 11:50:01+00:00,24,1,0,요즘 두바이쫀득쿠키가 유행이라고요?! 이마트24에서 쫀득라인을 협찬 받아 영상을 제작했어요! 시청 후 영상 마지막에 제시된 ...
813.9472309970887,apMd3yMLQSw,ASMR 신상 🔥 더핫열라면 오뚜기 🌶 매운라면 먹방 The Hot Yeol Ramyeon Ottogi Hot Spicy Cup noodles in Korea Mukbang  ,이종화,2025-12-27 07:30:37+00:00,3139,88,21,ASMR 신상 더핫열라면 오뚜기 매운라면 먹방 The Hot Yeol Ramyeon Ottogi Hot Spicy Cup noodles in Korea Mukbang 광고 ...
805.1669851927891,EgMMOF1fQy4,집밥과 배달음식 사이 일상먹방🍚 | 요즘 유행하는 디저트들 | 40대 시술 추천💇🏻‍♀️ | VLOG,misonugool미소너굴,2025-12-21 09:44:16+00:00,16746,249,37,+ E-mail : misonugool@naver.com + Instagram : nugoolmina ---------------------------------------------------- #브이로그 #일상 #40대브이 ...
804.4815607265107,0Fidi4sq_ZY,"올해 마지막!! 12월 편의점 디저트 리뷰!!🔥 맵단짠 전부 준비했슴다!!😍 페이장몽블랑데니쉬, 연세우유고구마생크림빵, 이웃집통통이, 라라스윗저당황치즈, 버번소스돈목살덮밥 등등!!",빙랜드 Bingland,2025-12-22 11:00:01+00:00,1695,49,15,0:00 인트로 0:20 페이장 몽블랑 데니쉬 1:15 연세우유 고구마 생크림빵 2:17 연세우유 고구마 크림 카스테라 3:22 연세우유 고구마 ...
797.091633325521,09rGMXjiuhc,[VLOG] 🧆두바이디저트 너무 맛있어 근데 비싸 근데 맛있어 | 배달 줄이고 만들어먹기,내이름다히,2026-01-02 12:00:03+00:00,204,7,1,안녕하세요~ 오랜만에 인사드립니다요 몇개월전의 영상에서 꾸준히 올려보겠다 했는데 현생 살다보니 꾸준히 못올렸어요 후하하하 ...
796.299493887287,5ciI990SBWI,요즘 해외에서 사과 샐러드 이렇게 먹는대요,이지피지 eezypeezy,2026-01-08 12:15:00+00:00,4230,17,1,"요즘 해외에서 사과 샐러드 이렇게 먹는대요 그동안 사과는 그냥 잘라서 땅콩버터에 찍어 먹기만 했었는데, 요즘엔 이 조합이 ..."
794.6669061203567,yKRXtpsHibE,🔥삼겹살이 아이스크림 난리났네 ㅋㅋ Samgyeopsal Ice Cream?!,날아라선찌,2026-01-10 16:01:00+00:00,1491,11,1,비쥬얼부터 미쳐버린 삼굡사리 아이스크림!! 진짜 기름띠까지 완벽하게~~~생고기비쥬얼로 맛없을거같은대데 먹어보묜 내스타일이라 ...
792.8875628673858,ug0xamWAzuQ,편신~실비김치 삼각김밥이야~ #편의점신상간편식 #편의점신상삼각김밥 #실비김치삼각김밥,존맛맨,2025-12-31 01:37:14+00:00,13428,73,9,
788.3577439150976,m3IeHmmMv4c,요즘 가장 핫한 인천 두쫀쿠맛집 웨이팅 후기 #팔레트디저트 #두바이쫀득쿠키 #두쫀쿠 #팔레트 #팔레트웨이팅 #인천두쫀쿠 #인천핫플,세요미,2026-01-01 22:07:19+00:00,12209,33,8,
781.9953074812584,G6c7XrK68Oc,요즘 편의점 디저트 중 제일 맛있음! 홍만당 샤인모찌 강추 #CU #간식,간식먹는 뚱냥이,2026-01-07 08:00:31+00:00,5323,28,1,과일찹쌀떡 #모찌 #편의점신상 *bgm Track : Ready To Nap Music by 브금대통령 Music provided by 브금대통령 Watch ...
780.7105718023862,dz2HT34zHFc,요즘 유행하는 쫀득 쿠키 만들기 👩🏻‍🍳재료비만 무려 10만 원…🥹과연 몇 개나 만들 수 있을까요?! #shorts,필덕이 ,2025-12-29 23:24:44+00:00,14946,69,3,
780.1868248249914,EZUmCBWnRC4,편신~린네 눈송이 통모짜 비프버거야~ #편의점신상간편식 #편의점신상버거 #린네눈송이통모짜비프버거,존맛맨,2026-01-02 07:50:44+00:00,10556,63,6,
779.7178360837448,3wqEgg5nIWU,대전 신상 두바이 디저트 먹방🍓,주너,2026-01-10 05:21:03+00:00,1672,15,5,바니윙스 대전 유성구 죽동로298번길 81 ⠀ 대전 신상 디저트 등장✨ 요즘 핫한 두바이 디저트를 종류별로 즐길 수 있는 떡집입니다 ...
765.2183753730917,7S2rd_U6YL4,CU 신상 두바이수건케이크 맛있을까🤨#asmr #mukbang #asmrmukbang #먹방 #eatingshow #飯テロ #dessert #마카롱 #편의점신상 #신상리뷰,홍지 HONGJI,2025-12-19 14:57:42+00:00,15901,264,21,
758.0951699650735,C9RDRI8hYUQ,편신~권성준 셰프 미니 버거 플래터야~ #편의점신상간편식 #편의점신상버거 #권성준셰프미니버거플래터,존맛맨,2025-12-24 23:15:00+00:00,19911,84,14,
756.8525734253196,t2PyvItp3sg,편신~리챔참치마요 삼각김밥이야~ #편의점신상간편식 #편의점신상삼각김밥 #리팸참치마요삼각김밥,존맛맨,2026-01-07 05:06:20+00:00,4684,38,4,
742.5363646068423,-ikvOq_nIn4,요즘 일본에서 치즈케이크 이렇게 먹는다구요?,밍베이킹(Ming baking),2025-12-31 10:00:01+00:00,13228,39,2,
741.6084798155017,zEy3r0aoaZA,요즘 유행하는비타민인데ᆢ숙취해소가되네요 요즘은술 마시기전에미리 미리 챙겨요다음날이확실히달라요 자세한건 프로필 링크확인하세요@25 알유21비타민C,허니홈,2025-12-24 09:50:12+00:00,27,1,0,
720.7516906294503,-WzZyjHnw0g,두바이 쫀득쿠키 취재 중 리포터 본심 폭발,Beauty Bloopers AI,2026-01-09 10:41:06+00:00,2587,16,1,"요즘 유행이라는 두바이 쫀득쿠키를 직접 취재하러 간 20대 여성 리포터. 차분하게 리포트를 이어가다 한입 먹는 순간, 본인도 모르게 ..."
708.598655127026,hzfJZr2SD0Q,대전 둔산동 핫플예정인곳 풉니다,대전세끼,2026-01-02 09:14:18+00:00,8807,70,2,
701.9799592747629,rd73MLpmPBE,"먹방브이로그) 12월 GS 신상, 기대했는데... 솔직 후기ㅣ서울우유딸기크림도넛 딸기크림빵 딸기샌드위치 말차크림도넛 초코크림소금빵 딸기모찌팬케이크 미쯔요거트 옥수수빵 에드워드리",아정,2025-12-30 10:30:42+00:00,2724,58,20,euhoou00@gmail.com : 인스타 https://www.instagram.com/orjeong_ #편의점신상 #편의점신상리뷰 #gs25편의점 ...
694.3215615482029,xR6mpZSbJu0,먹방브이로그) 12월 편의점 신상 CU vs GS 중에서 이걸 고르세요ㅣ두바이수건케이크 서울우유말차크림도넛 딸기크림빵 초코크림소금빵 이웃집통통이 맘모스 라라스윗 황치즈 딸기샌드위치,아정,2026-01-01 11:01:41+00:00,4394,71,27,euhoou00@gmail.com : 인스타 https://www.instagram.com/orjeong_ #편의점신상 #편의점신상리뷰 #편의점 ...
693.6575411323959,yTOzkpn8rf0,"🔥 요즘 제일 핫한 그 동생 등장! 나, 심장이 너무 뛴다! 😱",마음 인터뷰 | Heart Interview 🎙️,2025-12-16 18:11:00+00:00,26566,117,0,"개인적으로 너무 아끼고 친한 두 동생을 카메라 앞에 세우려니, 오늘따라 왜 이렇게 긴장이 되는지 모르겠네요. 그중 한 명은 요즘 정말 ..."
683.1536696498293,th6AqhSlRDQ,요즘 핫한 불닭미역탕면 직접 만들어봄🔥 이 조합 미쳤다 #mukbang #불닭미역탕면 #shorts,밍구리,2026-01-04 03:51:59+00:00,8176,24,2,[레시피] 불닭미역탕면     요즘 SNS에서 핫하다는 불닭미역탕면 직접 한번해봤어요 ! [레시피 빠르게 보기  ‍  ] 1️⃣ 미역국 남은 ...
680.6683219851913,fYKencsrFv4,25년 하반기 오픈 서울근교 신상카페 전부 가보기 /경기도 카페 가볼만한곳 / 대형카페 추천,숑숑카페,2025-12-24 03:01:01+00:00,16368,127,6,신상카페 #카페추천 #서울근교카페#경기도카페 25년 하반기는 체감상 대형 카페 오픈 소식이 유독 적게 느껴졌어요 그래도 ...
678.6461971523329,zd4GgVJUY2U,Gs 신상 이름과자 먹방😋 | #히토야맛있겠지! #관리자님추천뜨게해주세요 #포카포장 #떡상떡상떡상 #kpop #파랑계 #먹방 #이름찾기 #신상 #떡상떡상떡상 #리즘아제발 #추천,여렝,2025-12-14 01:30:58+00:00,2178,53,16,
676.8944325779573,DWxhpkx_nHQ,홈런볼 루돌프🦌 #홈런볼 #루돌프 #크리스마스 #간식 #디저트 #만들기 #dessert #tips #diy #shots #shortvideo #편의점 #추천템,bbori buff 뽀리 버프,2025-12-13 15:51:32+00:00,25660,194,3,요즘 유행하는 루돌프 홈런볼 저도 만들어 봤어용❤️ 홈런볼 & 초코펜 & 엠엔엠 초콜릿 = 루돌프   tip 1. 루돌프 뿔끼우기전에 ...
666.8127103348538,WNrTSCSFGLo,GS25 본사 편의점까지 갔다 와서 사온 신상과자! 😍 #GS25 #GS25 신상과자 #신상과자,모든리뷰샵,2025-12-31 09:00:52+00:00,6102,106,2,하다하다 GS25 본사 편의점 까지 갔다 옴 ㄷㄷㄷ GS25편의점 신상 과자 7종 찐 리뷰 시작합니다!❤️❤️ 과연 가장 맛있는 신상 ...
666.4736727339762,Nw97oe993e8,신상 오레오 샌드 아이스크림 &amp; 키켓 아이스크림 &amp; 오레오 아이스크림 먹방(우유말먹)🍦,꿀맛팸 Tasty Fam,2025-12-19 13:30:21+00:00,12365,200,17,오레오샌드 #오레오아이스크림 #키캣아이스크림 #아이스크림먹방 #디저트 #먹방 #먹방asmr #mukbang #eatingshow #shorts ...
650.4608854948536,ao0FtLNPavg,잘 못 샀는데 의외로 맛있게 먹은 편의점 신상 간식?,아이리뷰유,2025-12-23 23:03:00+00:00,12061,163,1,편의점신상 #젤리 #간식.
647.0862401692444,2dDT5zNUaew,이 집 못끊어서 다이어트 실패 대전 갈마동 브린 두바이디저트 프토,맛새로이,2026-01-09 10:16:46+00:00,2033,19,0,이 카페때문에 다이어트는 항상 내일로 여러분 갈마역 2번 출구 월평도서관 바로 옆에 작은 카페 하나가 보이거든요? 상호 : 브린 위치 ...
643.2354345280344,iMUXn2AhZj8,✨요즘 핫플 상해 ! 제가 다녀왔습니다 🇨🇳 | 디즈니랜드🏰| 주토피아2🐰🦊  (영상40분 주의),진똥로그,2026-01-04 14:49:57+00:00,257,4,4,안녕하세요 여러분 ! 진똥로그 입니다앙 너무 오랜만에 영상으로 찾아왔어요 무려 해외여행 브이로그 !! 친구와 우정 여행으로 요즘 ...
642.6536849727052,-EeHmbOuuc8,Cu신상!카다이프가 듬뿍!! 두바이 미니수건케익#신상 #간식 #편의점 #리뷰#두바이 #추천,빵터진 엄마,2025-12-19 09:31:15+00:00,19436,132,14,구독과좋아요는 영상을 빵터지게 만듭니다 #편의점신상 #리뷰#카다이프 #수건케이크#desert.
639.2590153326687,m56x7S-C4AA,편신~로스트치킨 &amp; 미트볼 도시락이야~ #편의점신상간편식 #편의점신상도시락 #로스트치킨&amp;미트볼도시락,존맛맨,2026-01-02 07:58:17+00:00,7471,66,1,
636.0188550106426,icmoFw3vzmc,💚요즘 유행하는 말차떡 먹방💚 는 사실 아렌시아 [그린찹쌀떡솝]ㅋㅋㅋㅋㅋㅋ 댓글에 팔로워를 위한 할인코드 있으니 받아가세요!! #아렌시아 #찹쌀떡솝 #클렌저,이루징💕,2026-01-08 09:03:45+00:00,1578,24,6,
632.103150375723,ltpEah-9I_I,[먹방 브이로그/자막있음] 파리바게트 신상 화이트 스모어 타르트(feat. 텐퍼센트 커피: 진한말차라떼),"Hey, Saeo!",2026-01-09 09:01:30+00:00,32,0,1,
623.5606976369561,Cmhn6u5Vo-w,편신~치사불꽃 파이어 치킨버거야~ #편의점신상간편식 #편의점신상버거 #치사불꽃파이어치킨버거,존맛맨,2026-01-02 23:33:42+00:00,6152,65,2,
622.6725298228187,uxum_lZj-oQ,먹방브이로그) 12월 cu 신상 싹 먹어보고 진짜 다시 살 건 이거 l 두바이수건케이크 이웃집통통이오란다쿠키 맘모스쿠키샌드 딸기찹쌀떡 꿀꽈배기마카롱  소시지빵 핫도그 타르트 케이크,아정,2025-12-28 10:01:24+00:00,4297,79,17,euhoou00@gmail.com : 인스타 https://www.instagram.com/orjeong_ #편의점신상 #편의점신상리뷰 #cu편의점 ...
617.1590079419668,NvwOJoQn8AM,"지금까지 아껴뒀던 곳을 이제야 공개합니다! Kalguksu restaurant, Korean food #언칼국수 #파주맛집 #금촌맛집 #칼국수맛집 #칼국수 #얼큰칼국수 #핫플",원필름(방송국),2025-12-29 02:00:32+00:00,7038,81,30,안녕하세요. 원필름 채널입니다. 제가 올린 영상들은 제가 직접가서 제 돈내고 먹은 곳들입니다. 주관적인 리뷰이니 참고만 하시길 ...
616.1184122192543,_ghFGVcGsCQ,이거 요즘 유행이라고? 빠다코코넛과 요거트로 치즈케익맛 디저트라니! #간단레시피,그럼에도홀리키(Holi.ky),2026-01-01 03:49:39+00:00,9930,34,1,
613.1386583887924,wPRLL7MROx0,먹방브이로그) 성수 빵투어 5곳 털고 편의점 신상으로 마무리✨️ㅣ베통 소금빵 한정선 두바이찹쌀떡 하츠베이커리 맘모스 샌드베이글 쫀득빵 자연도소금빵 에르제 성수 이웃집통통이 라라스윗,아정,2025-12-13 12:00:00+00:00,7508,135,38,euhoou00@gmail.com : 인스타 https://www.instagram.com/orjeong_ ───────── ౨ৎ ───────── 00:00 성수 ...
611.4778699631966,6dJINbYzJac,실내흡연 가능vs불가능? #노크,맛또리,2025-12-28 07:27:30+00:00,12538,59,5,핫플레이스 #신림역 #신림맛집 #핫플 #핫플추천 #술집 #술집추천.
609.0188245556169,jd9BGxiJaC4,"요즘 핫한 거 다 먹은 연말🎄 파크로쉬 웰니스리조트 후기, 신혼집에서 홈파티❤️ (두바이쫀득쿠키,성심당 안녕크레페, 계절곳간)",오늘의지현 Oneul Jihyun,2025-12-27 22:00:54+00:00,1212,27,7,메리크리스마스!  ❤️ 올 한해도 다들 너무 수고하셨어요. 특히 저에게 시간을 내어주시고 마음을 나눠주신 호박젼들! 모두 정말정말 ...
599.8004270708687,Pa0Wsj-3S68,1등라면 오모리 5종 순위 알려줌 #GS25 #GS25 신상라면 #오모리 김치즈볶음면 #오모리 #오모리라면,모든리뷰샵,2026-01-03 05:00:27+00:00,4812,61,5,GS25 오모리 신상 김치즈볶음면이 나와서 오모리 5종을 사서 먹어봤습니다! 가장 맛있었던 오모리 컵라면은?! 오모리 김치찌개 컵 ...
599.5940439937469,vTxyK-5tYl8,요즘 핫한 두바이 쫀득쿠키 만들기💚(+레시피 공유),효니홈카페 hyuni_homecafe,2026-01-01 06:14:54+00:00,6998,70,4,
593.2118954431854,49LX_RzbkOk,"먹방33|🎄두바이의 축복•연말,생일기념 폭주🤧|노티드 크리스마스 케이크•두바이 도넛·두쫀쿠·엽기닭볶음탕·편의점 신상|뷰티모델 ",씅니얌 seunghyun,2025-12-21 10:00:08+00:00,6740,94,43,https://www.instagram.com/__.seunghyun.__ 안녕하세요 씅글즈!!! 저는 크리스마스 딱 일주일 전이 생일이라   그 핑계로 엄청 먹었 ...
591.7541702403441,mLl9Ib2U2Rk,"요즘 유행음식 다 먹어본 웹툰작가의 결론 | 성심당 딸기설기, 말차시루, 말차튀소, 정동문화사 휘낭시에, 피자스쿨 오지치즈피자, 태평소국밥",웬디멜리,2025-12-27 10:30:39+00:00,9892,95,10,"요즘 알고리즘에 계속 뜨는 음식들, 도대체 왜 다들 먹는 건지 궁금해서 하나씩 직접 먹어봤어요. 성심당 딸기설기부터 말차시루, 말차 ..."
584.4705882352941,gpCb7op3sAw,요즘 유행하는 초간단 요거트 치즈케이크 만들기!!! #유학생 #cooking #요거트 #food #asianfood #recipe #음식 #집밥 #프랑스 #korean,imjusteunegirl,2026-01-11 15:56:22+00:00,340,3,0,
578.2239402105063,Q54aWJbwTmo,"딸기 시즌이 돌아왔다!!🍓 더벤티 &amp; 공차 딸기 신상 리뷰🥤 딸기말차폼라떼, 딸기슈크림라떼, 딸기슈크림밀크티, 딸기쥬얼리시그니처밀크티",빙랜드 Bingland,2025-12-19 11:00:51+00:00,1244,30,4,"0:06 인트로 0:20 더 벤티 1:46 공차 3:29 총 정리 * 영상 무단사용, 수정 및 2차 재가공 금지합니다 * (사용 시 출처를 분명히 남겨 ..."
574.5943337310594,gLF9K8Qi7lA,요즘 핫한!소진되면 못사는 진짜 맛있는 사라다빵 찐!후기 #부산여행 #부산맛집 #내돈내산 #사라다빵 #부산빵집 #부산가성비맛집,"젤리민의맛집,여행",2026-01-04 10:21:15+00:00,6758,14,1,
572.8859770790759,oXtwgDKOvIs,전주유일매장‼️전주핫플에 이런곳이⁉️ 포장마차갬성이랑 모던한 인테리어로 분위기 안주푸짐하기로 소문난곳 #안주맛집 #전주 #포장마차 #애견동반맛집,루비아 전주맛집💕 전국맛집💕,2026-01-02 23:10:05+00:00,5736,49,7,
562.6264648893838,6E1ggB9OP1Y,김민교님이 갑자기 구워주는 소갈비살 맛집 3대째 내려 오는 숙성마늘 소갈비살 #먹케이 #서면소갈비살 #서면맛집 #부산맛집,먹케이 핫플 맛집 여행 저장소,2025-12-15 03:31:33+00:00,13534,173,11,
559.5266939930892,G6vkAt8Ui8M,요즘 유행하는 불닭볶음탕면2봉+소고기미역국2봉 불닭미역탕면 라면먹방 Mukbang,인간홍광표,2025-12-28 03:54:11+00:00,716,18,1,안녕하세요~인간홍광표 입니다~~^^ 좋은하루되시고 저의 영상보시고 괜찮으시다면 구독❤좋아요  알림설정⏰️부탁드립니다~^^ ...
555.83297653415,bfLWjqwnyMQ,요즘 핫한 두바이와플 먹어봤어요 #디저트 #두바이 #두바이와플 #먹방,밥길만걷자,2026-01-10 11:56:24+00:00,1142,5,2,
554.4775918107167,6tUsTv4xUow,아니~ 이거 요즘에 유행하는 사과먹는 방법인데요~ 진짜 맛있어서 매일 먹게되요! #간단요리 #사과땅콩버터 #그릭요거트레시피#사과맛있게먹는법 #다이어트레시피,봄봄쿡,2025-12-13 07:42:46+00:00,24033,83,1,
552.6890846046472,IMHVX1L89RE,신라면 40년 끝에 나온 ‘골드’… 뭐가 달라졌냐면?? #신라면 #농심 #먹방 #shinramyun,신상털이범,2026-01-03 09:00:27+00:00,7213,17,3,"신라면이 1986 → 2026, 40년 동안 쌓은 맛을 '골드'로 꺼내놨다고? 그래서 해봤다. 오리지널 vs 신라면 골드 정면 승부 ✔️ 스프 ..."
546.0605675811266,Y4CbnCPQL7M,편신~샤샤샤 요거트 샌드위치야~ #편의점신상간편식 #편의점신상샌드위치 #샤샤샤요거트샌드위치,존맛맨,2026-01-02 07:44:12+00:00,6764,42,2,
541.4729516058809,-Tzs-UNDbII,요즘 유행하는 두바이 쫀득 쿠키 아이 먹방#두바이쫀득쿠키 #두바이쿠키 #두바이디저트 #요즘유행템,제제언니,2025-12-19 06:28:33+00:00,37,1,0,
540.923452235263,fwPqC5q-WyE,지게차로 빵 서빙? 식당의 충격적 비밀,와우팡,2026-01-10 23:55:33+00:00,895,2,0,"두바이에서 화제가 된 초대형 음식 레스토랑! 지게차로 빵을 서빙하고, 외발수레에 감자튀김을 담아내는 충격적인 현장. 사람 몸통만한 ..."
538.2364663569881,FYAztG8kqKE,요즘 유행하는 건 다 먹어본 먹방 vlog(불닭미역탕면/엽땡식소스/진옥화닭한마리떡사리/힘난다버거/브이로그),규랑로그,2026-01-04 10:17:02+00:00,152,4,0,"요즘 유행하는 음식들 직접 먹어본 리얼 후기 먹방 불닭미역탕면, 엽땡식 소스, 진옥화 닭한마리 떡사리까지! 드디어..! 동네에서 ..."
